final_logins_m_1,final_logins_m_2,final_logins_m_3,final_kudos_t_m_1,final_kudos_t_m_2,final_kudos_t_m_3,final_kudos_f_m_1,final_kudos_f_m_2,final_kudos_f_m_3,final_kpi_m_1,final_kpi_m_2,final_kpi_m_3,final_lrn_m_1,final_lrn_m_2,final_lrn_m_3,final_lrn_t_m_1,final_lrn_t_m_2,final_lrn_t_m_3,target,Trend_logins_1,Trend_logins_2,Trend_kudos_t_m_1,Trend_kudos_t_m_2,Trend_kudos_f_m_1,Trend_kudos_f_m_2,Trend_kpi_m_1,Trend_kpi_m_2,Trend_lrn_m_1,Trend_lrn_m_2,Trend_lrn_t_m_1,Trend_lrn_t_m_2
0.20313942751615882,0.16355810616929697,0.14959469417833457,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,0.24000000000000002,0.07526881720430108,0.24614999999999998,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,-0.03958132134686185,-0.013963411990962404,-0.1111111111111111,0.0,0.0,0.0,0.027499999999999997,-0.16473118279569893,-0.24614999999999998,0.0,-0.3888888888888889,0.0
0.11634349030470913,0.09899569583931134,0.07221812822402358,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.48000000000000004,0.2903225806451613,0.25,0.0,0.275,0.2777777777777778,0.0,0.05673758865248227,0.0,-0.01734779446539779,-0.026777567615287753,0.0,0.0,0.0,0.0,0.20500000000000002,-0.18967741935483873,-0.25,0.275,-0.2777777777777778,0.05673758865248227
0.1809787626962142,0.07819225251076041,0.07148120854826824,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.28750000000000003,0.26666666666666666,0.20430107526881722,0.29166000000000003,0.0,0.25,0.06666666666666667,0.0,0.0425531914893617,0.0,-0.1027865101854538,-0.006711043962492169,0.0,0.0,-0.10526315789473684,0.0,-0.02083333333333337,-0.062365591397849446,-0.29166000000000003,0.25,-0.06666666666666667,0.0425531914893617
0.08956602031394274,0.08608321377331421,0.08621960206337509,0.0,0.0,0.0,0.0,0.0,0.05,0.15000000000000002,0.28,0.3548387096774194,0.4,0.16666,0.0,0.03333333333333333,0.05319148936170213,0.0,0.0,-0.003482806540628533,0.00013638829006087927,0.0,0.0,0.0,0.05,0.13,0.07483870967741935,-0.23334000000000002,-0.16666,0.019858156028368795,-0.05319148936170213
0.12742382271468145,0.08321377331420374,0.07000736919675755,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3866666666666667,0.25806451612903225,0.15,0.25,0.2125,0.08888888888888889,0.07446808510638298,0.05673758865248227,0.0,-0.04421004940047771,-0.013206404117446183,0.0,0.0,0.0,0.0,0.13666666666666671,-0.12860215053763446,0.1,-0.037500000000000006,-0.014420803782505917,-0.017730496453900707
0.24192059095106186,0.0896700143472023,0.19233603537214444,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.21333333333333335,0.23655913978494625,0.13625,0.2,0.24166,0.2111111111111111,0.10638297872340426,0.12056737588652482,0.0,-0.15225057660385954,0.10266602102494214,0.0,0.0,0.0,0.0,-0.049166666666666664,0.0232258064516129,0.06375,0.04166,-0.10472813238770685,0.01418439716312056
0.1015697137580794,0.07030129124820661,0.1584377302873987,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.22666666666666668,0.24731182795698928,0.0,0.21875,0.225,0.044444444444444446,0.23404255319148937,0.1773049645390071,0.0,-0.03126842250987279,0.08813643903919208,0.0,0.0,0.0,0.0,-0.04833333333333334,0.020645161290322595,0.21875,0.0062500000000000056,0.1895981087470449,-0.05673758865248227
0.31763619575253926,0.40100430416068866,0.15401621223286663,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.29333333333333333,0.10752688172043012,0.075,0.3875,0.15,0.022222222222222223,0.32978723404255317,0.06382978723404255,0.0,0.0833681084081494,-0.24698809192782203,0.0,0.0,0.0,0.0,0.11833333333333332,-0.1858064516129032,0.3125,-0.23750000000000002,0.30756501182033097,-0.26595744680851063
0.11542012927054478,0.12338593974175037,0.10243183492999264,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.25333333333333335,0.21505376344086025,0.15,0.26,0.3,0.03333333333333333,0.06382978723404255,0.0070921985815602835,0.0,0.007965810471205592,-0.02095410481175773,0.0,0.0,0.0,0.0,0.09083333333333335,-0.03827956989247311,0.11000000000000001,0.03999999999999998,0.030496453900709215,-0.05673758865248227
0.04524469067405355,0.016499282639885225,0.08769344141488578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.0,0.0,0.21666000000000002,0.0,0.0,0.035460992907801414,0.0,-0.028745408034168328,0.07119415877500054,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.0,0.21666000000000002,0.0,0.035460992907801414
0.09879963065558632,0.0975609756097561,0.04421518054532056,0.0,0.0,0.0,0.0,0.0,0.0,0.28750000000000003,0.32,0.20430107526881722,0.0,0.19285,0.33333,0.0,0.1276595744680851,0.0425531914893617,0.0,-0.0012386550458302198,-0.05334579506443554,0.0,0.0,0.0,0.0,0.03249999999999997,-0.11569892473118279,0.19285,0.14048000000000002,0.1276595744680851,-0.08510638297872339
0.27331486611265005,0.23672883787661406,0.28371407516580693,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.17333333333333334,0.24731182795698928,0.3625,0.125,0.0,0.15555555555555556,0.02127659574468085,0.0,0.0,-0.03658602823603599,0.04698523728919288,0.0,0.0,0.0,0.0,-0.0016666666666666774,0.07397849462365594,-0.2375,-0.125,-0.1342789598108747,-0.02127659574468085
0.7137580794090489,0.415351506456241,0.4561532792925571,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5466666666666667,0.37634408602150543,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,-0.29840657295280787,0.040801772836316086,0.0,0.0,0.0,0.0,0.09666666666666673,-0.17032258064516131,0.0,0.0,-0.03333333333333333,0.0
0.40627885503231764,0.23959827833572453,0.16875460574797346,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.25333333333333335,0.21505376344086025,0.55,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,-0.1666805766965931,-0.07084367258775107,0.0,0.0,0.0,0.0,-0.09666666666666668,-0.03827956989247311,-0.55,0.0,-0.044444444444444446,0.0
0.18282548476454294,0.20946915351506457,0.184966838614591,0.0,0.0,0.0,0.2631578947368421,0.5,0.25,0.375,0.3866666666666667,0.37634408602150543,0.23,0.28750000000000003,0.30625,0.1,0.11702127659574468,0.1773049645390071,0.0,0.026643668750521626,-0.024502314900473554,0.0,0.0,0.2368421052631579,-0.25,0.011666666666666714,-0.010322580645161283,0.05750000000000002,0.01874999999999999,0.017021276595744678,0.060283687943262415
0.2742382271468144,0.2073170731707317,0.17833456153279292,0.0,0.0,0.0,0.21052631578947367,0.05,0.0,0.30000000000000004,0.49333333333333335,0.25806451612903225,0.3125,0.0,0.35000000000000003,0.11111111111111112,0.0,0.035460992907801414,0.0,-0.0669211539760827,-0.028982511637938774,0.0,0.0,-0.16052631578947368,-0.05,0.1933333333333333,-0.2352688172043011,-0.3125,0.35000000000000003,-0.11111111111111112,0.035460992907801414
0.10987996306555863,0.06527977044476327,0.11201179071481208,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24000000000000002,0.10752688172043012,0.3,0.0,0.19,0.06666666666666667,0.0,0.05673758865248227,0.0,-0.044600192620795356,0.046732020270048816,0.0,0.0,0.0,0.0,0.04000000000000001,-0.1324731182795699,-0.3,0.19,-0.06666666666666667,0.05673758865248227
0.25392428439519854,0.2697274031563845,0.23065585851142226,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.20430107526881722,0.625,0.25,0.0,0.03333333333333333,0.031914893617021274,0.0,0.0,0.015803118761185952,-0.039071544644962236,0.0,0.0,0.0,0.0,0.15000000000000002,-0.1956989247311828,-0.375,-0.25,-0.0014184397163120588,-0.031914893617021274
0.04339796860572484,0.038737446197991396,0.008106116433308769,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.2,0.07526881720430108,0.15,0.25,0.2,0.08888888888888889,0.07446808510638298,0.02127659574468085,0.0,-0.0046605224077334445,-0.03063132976468263,0.0,0.0,0.0,0.0,0.024999999999999994,-0.12473118279569893,0.1,-0.04999999999999999,-0.014420803782505917,-0.05319148936170212
0.0018467220683287167,0.13199426111908177,0.10685335298452468,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1625,0.5066666666666667,0.4301075268817205,0.0,0.21666000000000002,0.0,0.0,0.0425531914893617,0.0,0.0,0.13014753905075305,-0.02514090813455709,0.0,0.2222222222222222,0.0,0.0,0.34416666666666673,-0.07655913978494622,0.21666000000000002,-0.21666000000000002,0.0425531914893617,-0.0425531914893617
0.1329639889196676,0.06025824964131995,0.03537214443625645,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.525,0.4133333333333334,0.3655913978494624,0.25666,0.0,0.0,0.4222222222222222,0.0,0.0,0.0,-0.07270573927834764,-0.0248861052050635,0.0,0.0,-0.05263157894736842,0.0,-0.11166666666666664,-0.04774193548387101,-0.25666,0.0,-0.4222222222222222,0.0
0.29547553093259465,0.40459110473457677,0.23434045689019897,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.3066666666666667,0.13978494623655915,0.3,0.25,0.08,0.022222222222222223,0.010638297872340425,0.05673758865248227,0.0,0.10911557380198211,-0.1702506478443778,0.0,0.0,0.0,0.0,0.031666666666666676,-0.16688172043010754,-0.04999999999999999,-0.16999999999999998,-0.011583924349881798,0.04609929078014184
0.008310249307479225,0.11119081779053085,0.029476787030213707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.25806451612903225,0.0,0.16363,0.21666000000000002,0.0,0.2553191489361702,0.035460992907801414,0.0,0.10288056848305162,-0.08171403076031714,0.0,0.0,0.0,0.0,0.33333333333333337,-0.07526881720430112,0.16363,0.05303000000000002,0.2553191489361702,-0.21985815602836878
0.08125577100646351,0.06814921090387376,0.1584377302873987,0.0,0.0,0.1111111111111111,0.0,0.15000000000000002,0.0,0.28750000000000003,0.3066666666666667,0.22580645161290325,0.26666,0.25,0.37,0.2555555555555556,0.05319148936170213,0.3829787234042553,0.0,-0.01310656010258976,0.09028851938352493,0.0,0.1111111111111111,0.15000000000000002,-0.15000000000000002,0.019166666666666665,-0.08086021505376345,-0.016660000000000008,0.12,-0.20236406619385347,0.32978723404255317
0.11542012927054478,0.08249641319942612,0.11201179071481208,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.06666666666666667,0.06451612903225806,0.15,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,-0.03292371607111866,0.029515377515385965,0.0,0.0,0.0,0.0,0.02916666666666666,-0.002150537634408603,-0.15,0.0,-0.011111111111111112,0.0
0.18467220683287167,0.16857962697274032,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.3866666666666667,0.2688172043010753,0.17500000000000002,0.0,0.26666,0.3,0.0,0.21985815602836878,0.0,-0.01609257986013135,0.0009118984509884909,0.0,0.0,0.0,0.0,0.08666666666666667,-0.1178494623655914,-0.17500000000000002,0.26666,-0.3,0.21985815602836878
0.10341643582640812,0.02582496413199426,0.10095799557848195,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.18666666666666668,0.23655913978494625,0.25,0.0,0.3,0.044444444444444446,0.0,0.04964539007092199,0.0,-0.07759147169441385,0.0751330314464877,0.0,0.0,0.0,0.0,-0.11333333333333337,0.04989247311827957,-0.25,0.3,-0.044444444444444446,0.04964539007092199
0.37303785780240073,0.19655667144906744,0.11201179071481208,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.3066666666666667,0.11827956989247312,0.075,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,-0.1764811863533333,-0.08454488073425535,0.0,0.0,0.0,0.0,0.04416666666666669,-0.18838709677419357,-0.075,0.0,-0.05555555555555556,0.0
0.06371191135734071,0.020803443328550934,0.010316875460574797,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.10666666666666667,0.10752688172043012,0.25454,0.0,0.0,0.37777777777777777,0.0,0.0,0.0,-0.042908468028789774,-0.010486567867976138,0.0,0.0,0.0,0.0,-0.030833333333333338,0.0008602150537634495,-0.25454,0.0,-0.37777777777777777,0.0
0.09141274238227146,0.020086083213773316,0.01989683124539425,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.42500000000000004,0.4,0.34408602150537637,0.19375,0.0,0.0,0.3,0.0,0.0,0.0,-0.07132665916849815,-0.00018925196837906583,0.0,0.0,-0.21052631578947367,0.0,-0.025000000000000022,-0.05591397849462365,-0.19375,0.0,-0.3,0.0
0.09695290858725761,0.3163558106169297,0.10685335298452468,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26666666666666666,0.11827956989247312,0.275,0.16,0.2125,0.044444444444444446,0.09574468085106383,0.06382978723404255,0.0,0.21940290202967208,-0.209502457632405,0.0,0.0,0.0,0.0,0.16666666666666666,-0.14838709677419354,-0.11500000000000002,0.05249999999999999,0.05130023640661938,-0.03191489361702128
0.18282548476454294,0.07890961262553803,0.20633750921149596,0.1111111111111111,0.0,0.0,0.05263157894736842,0.0,0.0,0.3375,0.29333333333333333,0.34408602150537637,0.22,0.25,0.22857,0.13333333333333333,0.02127659574468085,0.12056737588652482,0.0,-0.10391587213900491,0.12742789658595793,-0.1111111111111111,0.0,-0.05263157894736842,0.0,-0.04416666666666669,0.05075268817204304,0.03,-0.021430000000000005,-0.11205673758865248,0.09929078014184396
0.14681440443213298,0.07101865136298423,0.07442888725128961,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.21250000000000002,0.22666666666666668,0.1827956989247312,0.34,0.2625,0.2,0.11111111111111112,0.11702127659574468,0.014184397163120567,0.0,-0.07579575306914875,0.003410235888305385,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.01416666666666666,-0.043870967741935496,-0.07750000000000001,-0.0625,0.005910165484633564,-0.10283687943262412
0.25577100646352724,0.17360114777618363,0.09211495946941783,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.3066666666666667,0.09677419354838711,0.32,0.25,0.2,0.07777777777777778,0.05319148936170213,0.02127659574468085,0.0,-0.08216985868734361,-0.0814861883067658,0.0,0.0,0.0,0.0,0.04416666666666669,-0.20989247311827958,-0.07,-0.04999999999999999,-0.02458628841607565,-0.03191489361702128
0.37303785780240073,0.1556671449067432,0.23507737656595432,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.3125,0.3066666666666667,0.33333333333333337,0.23332999999999998,0.25,0.225,0.07777777777777778,0.02127659574468085,0.04964539007092199,0.0,-0.21737071289565754,0.07941023165921113,-0.3333333333333333,0.0,0.0,0.2,-0.0058333333333333015,0.026666666666666672,0.016670000000000018,-0.024999999999999994,-0.056501182033096925,0.028368794326241138
0.2012927054478301,0.2302725968436155,0.2542372881355932,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.275,0.21333333333333335,0.3010752688172043,0.2,0.21,0.25,0.12222222222222223,0.1702127659574468,0.06382978723404255,0.0,0.028979891395785412,0.023964691291977702,0.0,0.1111111111111111,0.0,0.0,-0.061666666666666675,0.08774193548387096,0.009999999999999981,0.04000000000000001,0.04799054373522457,-0.10638297872340426
0.19298245614035087,0.2647058823529412,0.30655858511422257,0.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,0.24000000000000002,0.25806451612903225,0.3625,0.25,0.4,0.06666666666666667,0.6382978723404256,0.014184397163120567,0.0,0.07172342621259031,0.04185270276128139,0.0,0.0,0.0,0.0,0.027499999999999997,0.018064516129032232,-0.11249999999999999,0.15000000000000002,0.5716312056737589,-0.624113475177305
0.19390581717451524,0.17790530846484934,0.28224023581429625,0.5555555555555556,0.08333333333333333,0.1111111111111111,0.6842105263157894,0.2,0.0,0.5,0.5066666666666667,0.24731182795698928,0.37,0.24375,0.31666,0.1,0.40425531914893614,0.0425531914893617,0.0,-0.016000508709665906,0.10433492734944691,-0.47222222222222227,0.027777777777777776,-0.48421052631578937,-0.2,0.00666666666666671,-0.25935483870967746,-0.12625,0.07291,0.3042553191489361,-0.36170212765957444
0.03139427516158818,0.1169296987087518,0.19749447310243184,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.15000000000000002,0.21333333333333335,0.3118279569892473,0.0,0.0,0.3,0.0,0.0,0.014184397163120567,0.0,0.08553542354716362,0.08056477439368004,0.3333333333333333,-0.2222222222222222,0.0,0.0,0.06333333333333332,0.09849462365591397,0.0,0.3,0.0,0.014184397163120567
0.040627885503231764,0.07819225251076041,0.1414885777450258,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.21333333333333335,0.2688172043010753,0.3,0.0,0.17082999999999998,0.1,0.0,0.2127659574468085,0.0,0.037564367007528646,0.06329632523426539,0.0,0.0,0.0,0.0,0.07583333333333334,0.05548387096774196,-0.3,0.17082999999999998,-0.1,0.2127659574468085
0.2853185595567867,0.3012912482065997,0.3050847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.23750000000000002,0.29333333333333333,0.23655913978494625,0.32,0.28750000000000003,0.29285,0.11111111111111112,0.09574468085106383,0.09929078014184398,0.0,0.015972688649812994,0.003793497556112191,0.0,0.0,0.0,0.0,0.05583333333333332,-0.056774193548387086,-0.03249999999999997,0.005349999999999966,-0.01536643026004729,0.003546099290780147
0.28901200369344415,0.1291248206599713,0.1709653647752395,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2625,0.25333333333333335,0.1827956989247312,0.23332999999999998,0.0,0.0,0.3,0.0,0.0,0.0,-0.15988718303347285,0.04184054411526819,0.0,0.1111111111111111,0.0,0.0,-0.009166666666666656,-0.07053763440860217,-0.23332999999999998,0.0,-0.3,0.0
0.2853185595567867,0.29053084648493543,0.15327929255711129,0.0,0.16666666666666666,0.1111111111111111,0.10526315789473684,0.30000000000000004,0.1,0.30000000000000004,0.44,0.34408602150537637,0.20833,0.15,0.225,0.1,0.0851063829787234,0.035460992907801414,0.0,0.005212286928148735,-0.13725155392782415,0.16666666666666666,-0.05555555555555555,0.1947368421052632,-0.20000000000000004,0.13999999999999996,-0.09591397849462363,-0.05832999999999999,0.07500000000000001,-0.014893617021276603,-0.04964539007092199
0.06278855032317636,0.09827833572453372,0.07369196757553427,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.24000000000000002,0.15053763440860216,0.29,0.0,0.25,0.17777777777777778,0.0,0.014184397163120567,0.0,0.03548978540135736,-0.02458636814899945,0.0,0.0,0.0,0.0,0.07750000000000001,-0.08946236559139786,-0.29,0.25,-0.17777777777777778,0.014184397163120567
0.0794090489381348,0.08536585365853659,0.06632277081798084,0.0,0.0,0.0,0.0,0.0,0.0,0.23750000000000002,0.29333333333333333,0.21505376344086025,0.3,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.00595680472040179,-0.019043082840555753,0.0,0.0,0.0,0.0,0.05583333333333332,-0.07827956989247309,-0.3,0.0,-0.011111111111111112,0.0
0.2807017543859649,0.29770444763271164,0.22033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3466666666666667,0.20430107526881722,0.2,0.25,0.25,0.15555555555555556,0.031914893617021274,0.02127659574468085,0.0,0.017002693246746747,-0.07736546458186419,0.0,0.0,0.0,0.0,0.03416666666666668,-0.14236559139784946,0.04999999999999999,0.0,-0.12364066193853429,-0.010638297872340424
0.04155124653739612,0.29411764705882354,0.13927781871775977,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.28,0.021505376344086023,0.15,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.2525664005214274,-0.15483982834106377,0.0,0.0,0.0,0.0,0.255,-0.258494623655914,-0.15,0.0,-0.022222222222222223,0.0
0.11634349030470913,0.10329985652797705,0.10022107590272661,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.21333333333333335,0.11827956989247312,0.33333,0.25,0.275,0.14444444444444446,0.02127659574468085,0.0425531914893617,0.0,-0.01304363377673208,-0.003078780625250438,0.0,0.0,0.0,0.0,0.15083333333333335,-0.09505376344086022,-0.08333000000000002,0.025000000000000022,-0.1231678486997636,0.02127659574468085
0.24838411819021236,0.08895265423242468,0.10685335298452468,0.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,0.13333333333333333,0.1827956989247312,0.17142,0.0,0.2,0.3111111111111111,0.0,0.19148936170212766,0.0,-0.15943146395778768,0.0179006987521,0.0,0.0,0.0,0.0,-0.07916666666666669,0.049462365591397855,-0.17142,0.2,-0.3111111111111111,0.19148936170212766
0.605724838411819,0.48923959827833574,0.28592483419307296,0.1111111111111111,0.08333333333333333,0.0,0.0,0.0,0.0,0.4375,0.44,0.2795698924731183,0.12,0.21666000000000002,0.17500000000000002,0.07777777777777778,0.26595744680851063,0.06382978723404255,0.0,-0.11648524013348327,-0.20331476408526278,-0.027777777777777776,-0.08333333333333333,0.0,0.0,0.0025000000000000022,-0.1604301075268817,0.09666000000000002,-0.04166,0.18817966903073285,-0.2021276595744681
0.061865189289012,0.030129124820659974,0.047899778924097275,0.0,0.0,0.0,0.0,0.0,0.2,0.1875,0.10666666666666667,0.24731182795698928,0.3,0.25,0.15,0.022222222222222223,0.031914893617021274,0.02127659574468085,0.0,-0.03173606446835203,0.0177706541034373,0.0,0.0,0.0,0.2,-0.08083333333333333,0.14064516129032262,-0.04999999999999999,-0.1,0.009692671394799051,-0.010638297872340424
0.22068328716528163,0.21018651362984217,0.3087693441414886,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.29333333333333333,0.2903225806451613,0.1,0.26,0.2,0.12222222222222223,0.11702127659574468,0.1276595744680851,0.0,-0.010496773535439458,0.09858283051164643,0.0,0.0,0.0,0.0,0.06833333333333333,-0.003010752688172025,0.16,-0.06,-0.005200945626477549,0.010638297872340413
0.4376731301939058,0.19225251076040173,0.2328666175386883,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.14666666666666667,0.2795698924731183,0.2,0.0,0.3,0.26666666666666666,0.0,0.014184397163120567,0.0,-0.24542061943350407,0.04061410677828656,0.0,0.0,0.0,0.0,-0.17833333333333334,0.13290322580645164,-0.2,0.3,-0.26666666666666666,0.014184397163120567
0.5346260387811634,0.3550932568149211,1.0,0.1111111111111111,0.0,0.0,0.05263157894736842,0.05,0.0,0.4625,0.4666666666666667,0.5161290322580645,0.32,0.0,0.15,0.32222222222222224,0.0,0.028368794326241134,0.0,-0.17953278196624234,0.6449067431850789,-0.1111111111111111,0.0,-0.0026315789473684154,-0.05,0.004166666666666652,0.04946236559139783,-0.32,0.15,-0.32222222222222224,0.028368794326241134
0.0046168051708217915,0.1449067431850789,0.17317612380250552,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05333333333333334,0.21505376344086025,0.0,0.21428000000000003,0.30833,0.0,0.1702127659574468,0.0851063829787234,0.0,0.1402899380142571,0.02826938061742662,0.0,0.0,0.0,0.1,0.05333333333333334,0.1617204301075269,0.21428000000000003,0.09404999999999997,0.1702127659574468,-0.0851063829787234
