final_logins_m_1,final_logins_m_2,final_logins_m_3,final_kudos_t_m_1,final_kudos_t_m_2,final_kudos_t_m_3,final_kudos_f_m_1,final_kudos_f_m_2,final_kudos_f_m_3,final_kpi_m_1,final_kpi_m_2,final_kpi_m_3,final_lrn_m_1,final_lrn_m_2,final_lrn_m_3,final_lrn_t_m_1,final_lrn_t_m_2,final_lrn_t_m_3,target
0.08957312806158152,0.05596465390279823,0.08453237410071941,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.27450980392156865,0.4150943396226415,0.18367142857142857,0.2777777777777778,0.208325,0.2127659574468085,0.14893617021276595,0.38095238095238093,0.0
0.357592722183345,0.601620029455081,0.7038369304556354,0.41666666666666663,0.0,0.41666666666666663,0.05,0.2,0.125,0.49019607843137253,0.5882352941176471,0.6415094339622641,0.0,0.2777777777777778,0.59165,0.0,0.035460992907801414,0.8571428571428571,0.0
0.11336599020293911,0.12002945508100148,0.1199040767386091,0.0,0.0625,0.08333333333333333,0.0,0.1,0.0,0.43137254901960786,0.4117647058823529,0.43396226415094336,0.3392857142857143,0.33333333333333337,0.53125,0.0851063829787234,0.014184397163120567,0.5714285714285714,0.0
0.22813156053184044,0.18851251840942562,0.22182254196642684,0.75,0.125,0.0,0.0,0.2,0.20833333333333331,0.7254901960784313,0.49019607843137253,0.6792452830188679,0.3163142857142857,0.3650777777777778,0.3125,0.1702127659574468,0.12056737588652482,0.09523809523809523,0.0
0.2358292512246326,0.13549337260677466,0.18884892086330934,0.0,0.0,0.0,0.0,0.0,0.0,0.7450980392156863,0.7843137254901961,0.7547169811320754,0.2346857142857143,0.0,0.65,0.28723404255319146,0.0,0.5238095238095237,0.0
0.16585024492652203,0.20839469808541974,0.13249400479616305,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.6862745098039216,0.6981132075471698,0.41835714285714287,0.2592555555555556,0.21875,0.13829787234042554,0.0425531914893617,0.12698412698412698,0.0
0.4387683694891532,0.5618556701030928,0.7440047961630695,0.0,0.0625,0.0,0.0,0.25,0.0,0.6470588235294118,0.6666666666666666,0.6792452830188679,0.0,0.19444444444444445,0.5416500000000001,0.02127659574468085,0.035460992907801414,0.9365079365079365,0.0
0.0,0.0,0.09292565947242205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.31817500000000004,0.0,0.0,0.5079365079365079,0.0
0.03498950314905528,0.07363770250368189,0.15347721822541965,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.3333333333333333,0.5094339622641509,0.0,0.4444444444444445,0.5,0.0,0.014184397163120567,0.5238095238095237,0.0
0.11266620013995801,0.05522827687776141,0.04796163069544364,0.0,0.0,0.0,0.0,0.0,0.0,0.5490196078431373,0.3333333333333333,0.20754716981132074,0.17857142857142858,0.4444444444444445,0.4861,0.031914893617021274,0.014184397163120567,0.31746031746031744,0.0
0.016794961511546535,0.014727540500736377,0.07793764988009592,0.0,0.0,0.0,0.0,0.0,0.0,0.2549019607843137,0.1568627450980392,0.2830188679245283,0.0,0.0,0.5982000000000001,0.0,0.0,0.8571428571428571,0.0
0.09167249825052484,0.05670103092783505,0.036570743405275774,0.0,0.0625,0.0,0.0,0.0,0.0,0.43137254901960786,0.37254901960784315,0.3773584905660377,0.0,0.0,0.35000000000000003,0.0,0.0,0.8888888888888888,0.0
0.3296011196641008,0.27319587628865977,0.28297362110311747,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5686274509803921,0.4528301886792453,0.21428571428571427,0.2901222222222222,0.6666500000000001,0.5425531914893617,0.14184397163120566,0.4444444444444444,0.0
0.10286913925822253,0.042709867452135494,0.022182254196642683,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.6078431372549019,0.5294117647058824,0.4716981132075472,0.27921428571428575,0.0,0.0,0.2553191489361702,0.0,0.0,0.0
0.12946116165150454,0.2916053019145803,0.263189448441247,0.0,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.47058823529411764,0.3773584905660377,0.4107142857142857,0.27222222222222225,0.30000000000000004,0.0425531914893617,0.07801418439716312,0.20634920634920634,0.0
0.03079076277116865,0.08026509572901325,0.049160671462829736,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.27450980392156865,0.24528301886792453,0.0,0.10555555555555556,0.55,0.0,0.07092198581560283,0.14285714285714285,0.0
0.14765570328901328,0.21944035346097202,0.1133093525179856,0.08333333333333333,0.0,0.0,0.0,0.0,0.125,0.0392156862745098,0.13725490196078433,0.1509433962264151,0.0,0.3819444444444445,0.0,0.0,0.15602836879432624,0.0,0.0
0.07977606717984605,0.06921944035346098,0.09892086330935251,0.0,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.47058823529411764,0.4528301886792453,0.4107142857142857,0.18888888888888888,0.527775,0.1595744680851064,0.1773049645390071,0.2857142857142857,0.0
0.357592722183345,0.16568483063328424,0.24940047961630693,0.25,0.0,0.0,0.15000000000000002,0.0,0.0,0.5098039215686274,0.3333333333333333,0.49056603773584906,0.4107142857142857,0.2777777777777778,0.375,0.07446808510638298,0.11347517730496454,0.20634920634920634,0.0
0.07697690692792161,0.08100147275405008,0.10971223021582734,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.3137254901960784,0.6037735849056604,0.0,0.2111111111111111,0.75,0.0,0.04964539007092199,0.6349206349206349,0.0
0.12666200139958012,0.17378497790868924,0.38309352517985606,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.39215686274509803,0.7735849056603773,0.0,0.2592555555555556,0.482125,0.0,0.035460992907801414,0.47619047619047616,0.0
0.09727081875437368,0.13107511045655376,0.16666666666666666,0.16666666666666666,0.1875,0.08333333333333333,0.1,0.0,0.041666666666666664,0.6862745098039216,0.7450980392156863,0.7169811320754716,0.35714285714285715,0.2380888888888889,0.75,0.0425531914893617,0.09929078014184398,0.1746031746031746,0.0
0.13435969209237228,0.14948453608247422,0.1828537170263789,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.2549019607843137,0.3018867924528302,0.11904285714285714,0.25,0.29165,0.0425531914893617,0.07092198581560283,0.25396825396825395,0.0
0.014695591322603218,0.10235640648011782,0.043165467625899276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.22641509433962265,0.0,0.15700000000000003,0.25,0.0,0.36879432624113473,0.031746031746031744,0.0
0.25892232330300907,0.25699558173784975,0.20083932853717024,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.49019607843137253,0.3584905660377358,0.0,0.2539666666666667,0.25,0.0,0.07801418439716312,0.2698412698412698,0.0
0.14345696291112664,0.17452135493372606,0.11870503597122302,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.5686274509803921,0.3962264150943396,0.34125714285714287,0.23611111111111113,0.25,0.1702127659574468,0.10638297872340426,0.047619047619047616,0.0
0.10706787963610916,0.07216494845360824,0.14268585131894485,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.39215686274509803,0.3137254901960784,0.32075471698113206,0.3469285714285714,0.0,0.6953,0.26595744680851063,0.0,0.873015873015873,0.0
0.15535339398180545,0.1605301914580265,0.23920863309352516,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2549019607843137,0.3333333333333333,0.43396226415094336,0.0,0.16666666666666669,0.65625,0.0,0.014184397163120567,0.5396825396825397,0.0
0.053883834849545134,0.03829160530191458,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.45098039215686275,0.3333333333333333,0.3962264150943396,0.35714285714285715,0.0,0.46875,0.0425531914893617,0.0,0.12698412698412698,0.0
0.5045486354093771,0.2606774668630339,0.28896882494004794,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.6078431372549019,0.5294117647058824,0.5849056603773585,0.3214285714285714,0.0,0.4,0.07446808510638298,0.0,0.3333333333333333,0.0
0.10216934919524143,0.22533136966126657,0.07613908872901679,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.49019607843137253,0.4528301886792453,0.0,0.2777777777777778,0.275,0.0,0.09929078014184398,0.15873015873015872,0.0
0.20783764870538837,0.1767304860088365,0.21822541966426856,0.0,0.0,0.0,1.0,0.05,0.125,0.27450980392156865,0.27450980392156865,0.5471698113207547,0.35714285714285715,0.2037,0.25,0.05319148936170213,0.0851063829787234,0.031746031746031744,0.0
0.44436668999300205,0.5706921944035346,0.4886091127098321,0.0,0.0625,0.16666666666666666,0.0,0.1,0.041666666666666664,0.6274509803921569,0.6862745098039216,0.660377358490566,0.37142857142857144,0.2847222222222222,0.7000000000000001,0.0851063829787234,0.1276595744680851,0.31746031746031744,0.0
0.12596221133659902,0.1053019145802651,0.15527577937649878,0.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.27450980392156865,0.32075471698113206,0.39285714285714285,0.33333333333333337,0.557675,0.0425531914893617,0.02127659574468085,0.49206349206349204,0.0
0.11616515045486353,0.07879234167893961,0.2553956834532374,0.0,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.19607843137254902,0.5849056603773585,0.0,0.0,0.6517750000000001,0.0,0.0,0.5238095238095237,0.0
0.0,0.053019145802650956,0.09952038369304556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.3962264150943396,0.0,0.10233333333333335,0.5,0.0,0.2624113475177305,0.23809523809523808,0.0
0.0755773268019594,0.04786450662739322,0.05275779376498801,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.45098039215686275,0.5283018867924528,0.35714285714285715,0.0,0.625,0.031914893617021274,0.0,0.2222222222222222,0.0
0.038488453463960806,0.20103092783505155,0.04016786570743405,0.0,0.0,0.0,0.0,0.05,0.0,0.2549019607843137,0.5098039215686274,0.2830188679245283,0.0,0.3055555555555556,0.0,0.0,0.0425531914893617,0.0,0.0
0.14275717284814554,0.33063328424153166,0.23561151079136688,0.0,0.0,0.0,0.05,0.0,0.0,0.45098039215686275,0.3333333333333333,0.49056603773584906,0.0,0.2592555555555556,0.6590750000000001,0.0,0.06382978723404255,0.3492063492063492,0.0
0.23233030090972706,0.28350515463917525,0.40467625899280574,0.0,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.47058823529411764,0.6226415094339622,0.0,0.0,0.590275,0.0,0.0,0.6349206349206349,0.0
0.1273617914625612,0.1634756995581738,0.10851318944844124,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.43137254901960786,0.3584905660377358,0.2571428571428571,0.0,0.51785,0.05319148936170213,0.0,0.1746031746031746,0.0
0.37858642407277815,0.25257731958762886,0.3741007194244604,0.41666666666666663,0.0,0.08333333333333333,0.0,0.1,0.0,0.49019607843137253,0.27450980392156865,0.5283018867924528,0.35714285714285715,0.22222222222222224,0.25,0.02127659574468085,0.07092198581560283,0.07936507936507936,0.0
0.15395381385584322,0.1251840942562592,0.06294964028776978,0.0,0.1875,0.0,0.0,0.0,0.0,0.5294117647058824,0.43137254901960786,0.4150943396226415,0.0,0.13674444444444445,0.35000000000000003,0.010638297872340425,0.1347517730496454,0.14285714285714285,0.0
0.22953114065780264,0.15316642120765833,0.2577937649880096,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.45098039215686275,0.5283018867924528,0.3516428571428571,0.0,0.33332500000000004,0.46808510638297873,0.0,0.12698412698412698,0.0
0.03079076277116865,0.1369661266568483,0.15767386091127097,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.2549019607843137,0.6078431372549019,0.7358490566037735,0.0,0.0,0.522725,0.0,0.0,0.19047619047619047,0.0
0.11616515045486353,0.07879234167893961,0.08393285371702637,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.5686274509803921,0.45098039215686275,0.4528301886792453,0.4107142857142857,0.0,0.375,0.0425531914893617,0.0,0.2222222222222222,0.0
0.1595521343596921,0.13107511045655376,0.17925659472422062,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.29411764705882354,0.5094339622641509,0.35714285714285715,0.2962888888888889,0.375,0.02127659574468085,0.05673758865248227,0.12698412698412698,0.0
0.005598320503848845,0.008100147275405006,0.010191846522781774,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,0.6274509803921569,0.8490566037735848,0.35714285714285715,0.3148111111111111,0.25,0.02127659574468085,0.04964539007092199,0.09523809523809523,1.0
0.0013995801259622112,0.0,0.2541966426858513,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.11764705882352941,0.4528301886792453,0.0,0.0,0.47115,0.0,0.0,0.31746031746031744,0.0
0.06857942617214835,0.10456553755522828,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.47058823529411764,0.2641509433962264,0.35714285714285715,0.2777777777777778,0.5,0.05319148936170213,0.014184397163120567,0.12698412698412698,0.0
0.03219034289713086,0.016936671575846832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.1764705882352941,0.018867924528301886,0.14285714285714285,0.0,0.0,0.010638297872340425,0.0,0.0,1.0
0.12806158152554234,0.14432989690721648,0.1816546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5686274509803921,0.6226415094339622,0.17857142857142858,0.33333333333333337,0.5892750000000001,0.0425531914893617,0.014184397163120567,0.5555555555555556,0.0
0.25122463261021694,0.30927835051546393,0.15767386091127097,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.4117647058823529,0.3962264150943396,0.35714285714285715,0.0,0.25,0.18085106382978722,0.0,0.015873015873015872,0.0
0.1749475157452764,0.18556701030927836,0.3003597122302158,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5490196078431373,0.6981132075471698,0.0,0.3055555555555556,0.0,0.0,0.035460992907801414,0.0,0.0
0.2862141357592722,0.2974963181148748,0.2727817745803357,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.7169811320754716,0.2857142857142857,0.3666666666666667,0.5,0.0851063829787234,0.0851063829787234,0.49206349206349204,0.0
0.08257522743177047,0.15463917525773196,0.16127098321342925,0.0,0.0,0.0,0.0,0.0,0.0,0.5490196078431373,0.5882352941176471,0.6415094339622641,0.4107142857142857,0.37777777777777777,0.5,0.06382978723404255,0.06382978723404255,0.031746031746031744,0.0
0.014695591322603218,0.012518409425625921,0.01618705035971223,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.1764705882352941,0.18867924528301885,0.35714285714285715,0.0,0.5,0.010638297872340425,0.0,0.047619047619047616,0.0
0.07697690692792161,0.16936671575846834,0.18105515587529974,0.0,0.0,0.0,0.0,0.05,0.0,0.4117647058823529,0.6274509803921569,0.7358490566037735,0.42857142857142855,0.2777777777777778,0.6000000000000001,0.06382978723404255,0.04964539007092199,0.3968253968253968,0.0
0.3121063680895731,0.37187039764359353,0.4394484412470024,0.0,0.0625,0.0,0.0,0.0,0.0,0.7058823529411764,0.6078431372549019,0.5849056603773585,0.3214285714285714,0.3402777777777778,0.607125,0.07446808510638298,0.14184397163120566,0.7301587301587301,0.0
0.1497550734779566,0.15169366715758467,0.15707434052757793,0.0,0.0,0.0,0.35000000000000003,0.30000000000000004,0.041666666666666664,0.6274509803921569,0.49019607843137253,0.5094339622641509,0.35714285714285715,0.3666666666666667,0.375,0.02127659574468085,0.07801418439716312,0.07936507936507936,0.0
0.05738278516445066,0.0007363770250368188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,0.0,0.0,0.3095142857142857,0.0,0.0,0.031914893617021274,0.0,0.0,1.0
0.2561231630510847,0.2106038291605302,0.23261390887290168,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.6078431372549019,0.27450980392156865,0.5283018867924528,0.2857142857142857,0.1851777777777778,0.8250000000000001,0.0425531914893617,0.1347517730496454,0.14285714285714285,0.0
0.1875437368789363,0.29086892488954347,0.17745803357314147,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5294117647058824,0.49056603773584906,0.4107142857142857,0.27222222222222225,0.125,0.07446808510638298,0.14184397163120566,0.07936507936507936,0.0
0.10846745976207137,0.25184094256259204,0.302757793764988,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.5490196078431373,0.6666666666666666,0.660377358490566,0.0,0.0,0.8125,0.0,0.0,0.3492063492063492,0.0
0.14835549335199438,0.1877761413843888,0.11151079136690646,0.0,0.0,0.0,0.0,0.05,0.041666666666666664,0.6274509803921569,0.8627450980392157,0.8679245283018867,0.26530000000000004,0.2777777777777778,0.0,0.10638297872340426,0.028368794326241134,0.0,0.0
0.1742477256822953,0.20397643593519882,0.2817745803357314,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.5686274509803921,0.6666666666666666,0.5849056603773585,0.22857142857142856,0.0,0.47500000000000003,0.07446808510638298,0.0,0.9841269841269841,0.0
0.05458362491252624,0.1605301914580265,0.05335731414868105,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.39215686274509803,0.18867924528301885,0.35714285714285715,0.1851777777777778,0.0,0.0425531914893617,0.035460992907801414,0.0,0.0
0.002099370188943317,0.050073637702503684,0.05455635491606714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.18867924528301885,0.0,0.3263888888888889,0.234375,0.0,0.15602836879432624,0.31746031746031744,0.0
0.12526242127361792,0.5787923416789396,0.4118705035971223,0.0,0.0625,0.0,0.0,0.0,0.0,0.45098039215686275,0.6470588235294118,0.5660377358490566,0.0,0.0,0.5380250000000001,0.0,0.0,0.6031746031746031,0.0
0.02379286214135759,0.04639175257731959,0.02937649880095923,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.3529411764705882,0.5660377358490566,0.2714285714285714,0.3055555555555556,0.0,0.0851063829787234,0.028368794326241134,0.0,0.0
0.05878236529041287,0.04639175257731959,0.0017985611510791366,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.33962264150943394,0.35714285714285715,0.2569444444444445,0.0,0.05319148936170213,0.12056737588652482,0.0,1.0
0.2232330300909727,0.1759941089837997,0.27218225419664266,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.5098039215686274,0.43137254901960786,0.7924528301886792,0.5714285714285714,0.0,0.53945,0.32978723404255317,0.0,0.9206349206349206,0.0
0.18264520643806856,0.20029455081001474,0.24160671462829736,0.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.4117647058823529,0.5283018867924528,0.3015857142857143,0.33333333333333337,0.50555,0.14893617021276595,0.014184397163120567,0.6031746031746031,0.0
0.2246326102169349,0.14948453608247422,0.0017985611510791366,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.13725490196078433,0.0,0.1825285714285714,0.0,0.0,0.13829787234042554,0.0070921985815602835,0.0,1.0
0.3233030090972708,0.14653902798232696,0.17146282973621102,0.0,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,0.45098039215686275,0.5283018867924528,0.16665714285714286,0.2916666666666667,0.7857000000000001,0.1595744680851064,0.09219858156028368,0.49206349206349204,0.0
0.04618614415675297,0.18630338733431517,0.09472422062350119,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.27450980392156865,0.45098039215686275,0.3584905660377358,0.0,0.2777777777777778,0.0,0.0,0.05673758865248227,0.0,0.0
0.11266620013995801,0.1053019145802651,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.6078431372549019,0.5882352941176471,0.6037735849056604,0.18367142857142857,0.16666666666666669,0.5,0.2553191489361702,0.2624113475177305,0.49206349206349204,0.0
0.1644506648005598,0.17746686303387335,0.145083932853717,0.0,0.0625,0.0,0.0,0.0,0.0,0.8431372549019608,0.7058823529411764,0.6981132075471698,0.25,0.33333333333333337,0.75,0.02127659574468085,0.028368794326241134,0.30158730158730157,0.0
0.18124562631210636,0.1296023564064801,0.11091127098321342,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.4117647058823529,0.33962264150943394,0.3214285714285714,0.0,0.36605,0.07446808510638298,0.0,0.7301587301587301,0.0
0.583624912526242,0.735640648011782,0.45383693045563545,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.47058823529411764,0.6037735849056604,0.4107142857142857,0.3174555555555556,0.25,0.9468085106382979,0.12056737588652482,0.031746031746031744,0.0
0.04898530440867739,0.07142857142857142,0.04556354916067146,0.0,0.0,0.0,0.0,0.0,0.0,0.45098039215686275,0.45098039215686275,0.49056603773584906,0.35714285714285715,0.3650777777777778,0.47915,0.02127659574468085,0.12056737588652482,0.5555555555555556,0.0
0.4849545136459062,0.5780559646539027,0.10551558752997602,0.0,0.0,0.0,0.0,0.0,0.0,0.45098039215686275,0.39215686274509803,0.20754716981132074,0.2857142857142857,0.1851777777777778,0.0,0.1276595744680851,0.0425531914893617,0.0,0.0
0.03638908327501749,0.028718703976435934,0.004796163069544364,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.23529411764705882,0.018867924528301886,0.0,0.2777777777777778,0.0,0.0,0.06382978723404255,0.0,1.0
0.7634709587123862,0.524300441826215,0.395083932853717,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6274509803921569,0.49056603773584906,0.0,0.2777777777777778,0.30555,0.0,0.035460992907801414,0.2698412698412698,0.0
0.056682995101469555,0.05375552282768777,0.11750599520383692,0.0,0.0,0.08333333333333333,0.25,0.0,0.375,0.7254901960784313,0.6666666666666666,0.8113207547169811,0.0,0.35184444444444446,0.70535,0.0,0.0425531914893617,0.47619047619047616,0.0
0.07137858642407277,0.07069219440353461,0.16247002398081534,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.43137254901960786,0.5660377358490566,0.0,0.0,0.964275,0.0,0.0,0.2857142857142857,0.0
0.005598320503848845,0.0,0.025179856115107913,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.2549019607843137,0.33962264150943394,0.0,0.0,0.769225,0.0,0.0,0.4444444444444444,0.0
0.0,0.11045655375552282,0.16786570743405274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.3018867924528302,0.0,0.16666666666666669,0.484375,0.0,0.07801418439716312,0.2222222222222222,0.0
